id,length,starting_pitch,sequence
1917,10,C,"C, F, B, B, F, F, F, F, F, S"
1918,10,C,"C, F, B, B, F, F, F, F, F, C"
1919,10,C,"C, F, B, F, B, B, F, F, F, S"
1920,10,C,"C, F, B, F, B, B, F, F, F, C"
1921,10,C,"C, F, B, F, B, F, B, F, F, S"
1922,10,C,"C, F, B, F, B, F, B, F, F, C"
1923,10,C,"C, F, B, F, B, F, F, B, F, S"
1924,10,C,"C, F, B, F, B, F, F, B, F, C"
1925,10,C,"C, F, B, F, B, F, F, F, B, S"
1926,10,C,"C, F, B, F, B, F, F, F, B, C"
1927,10,C,"C, F, B, F, B, F, F, F, F, S"
1928,10,C,"C, F, B, F, B, F, F, F, F, C"
1929,10,C,"C, F, B, F, F, B, B, F, F, S"
1930,10,C,"C, F, B, F, F, B, B, F, F, C"
1931,10,C,"C, F, B, F, F, B, F, B, F, S"
1932,10,C,"C, F, B, F, F, B, F, B, F, C"
1933,10,C,"C, F, B, F, F, B, F, F, B, S"
1934,10,C,"C, F, B, F, F, B, F, F, B, C"
1935,10,C,"C, F, B, F, F, B, F, F, F, S"
1936,10,C,"C, F, B, F, F, B, F, F, F, C"
1937,10,C,"C, F, B, F, F, F, B, B, F, S"
1938,10,C,"C, F, B, F, F, F, B, B, F, C"
1939,10,C,"C, F, B, F, F, F, B, F, B, S"
1940,10,C,"C, F, B, F, F, F, B, F, B, C"
1941,10,C,"C, F, B, F, F, F, B, F, F, S"
1942,10,C,"C, F, B, F, F, F, B, F, F, C"
1943,10,C,"C, F, B, F, F, F, F, B, B, S"
1944,10,C,"C, F, B, F, F, F, F, B, B, C"
1945,10,C,"C, F, B, F, F, F, F, B, F, S"
1946,10,C,"C, F, B, F, F, F, F, B, F, C"
1947,10,C,"C, F, B, F, F, F, F, F, B, S"
1948,10,C,"C, F, B, F, F, F, F, F, B, C"
1949,10,C,"C, F, B, F, F, F, F, F, F, S"
1950,10,C,"C, F, B, F, F, F, F, F, F, C"
1951,10,C,"C, F, F, B, B, B, F, F, F, S"
1952,10,C,"C, F, F, B, B, B, F, F, F, C"
1953,10,C,"C, F, F, B, B, F, B, F, F, S"
1954,10,C,"C, F, F, B, B, F, B, F, F, C"
1955,10,C,"C, F, F, B, B, F, F, B, F, S"
1956,10,C,"C, F, F, B, B, F, F, B, F, C"
1957,10,C,"C, F, F, B, B, F, F, F, B, S"
1958,10,C,"C, F, F, B, B, F, F, F, B, C"
1959,10,C,"C, F, F, B, B, F, F, F, F, S"
1960,10,C,"C, F, F, B, B, F, F, F, F, C"
1961,10,C,"C, F, F, B, F, B, B, F, F, S"
1962,10,C,"C, F, F, B, F, B, B, F, F, C"
1963,10,C,"C, F, F, B, F, B, F, B, F, S"
1964,10,C,"C, F, F, B, F, B, F, B, F, C"
1965,10,C,"C, F, F, B, F, B, F, F, B, S"
1966,10,C,"C, F, F, B, F, B, F, F, B, C"
1967,10,C,"C, F, F, B, F, B, F, F, F, S"
1968,10,C,"C, F, F, B, F, B, F, F, F, C"
1969,10,C,"C, F, F, B, F, F, B, B, F, S"
1970,10,C,"C, F, F, B, F, F, B, B, F, C"
1971,10,C,"C, F, F, B, F, F, B, F, B, S"
1972,10,C,"C, F, F, B, F, F, B, F, B, C"
1973,10,C,"C, F, F, B, F, F, B, F, F, S"
1974,10,C,"C, F, F, B, F, F, B, F, F, C"
1975,10,C,"C, F, F, B, F, F, F, B, B, S"
1976,10,C,"C, F, F, B, F, F, F, B, B, C"
1977,10,C,"C, F, F, B, F, F, F, B, F, S"
1978,10,C,"C, F, F, B, F, F, F, B, F, C"
1979,10,C,"C, F, F, B, F, F, F, F, B, S"
1980,10,C,"C, F, F, B, F, F, F, F, B, C"
1981,10,C,"C, F, F, B, F, F, F, F, F, S"
1982,10,C,"C, F, F, B, F, F, F, F, F, C"
1983,10,C,"C, F, F, F, B, B, B, F, F, S"
1984,10,C,"C, F, F, F, B, B, B, F, F, C"
1985,10,C,"C, F, F, F, B, B, F, B, F, S"
1986,10,C,"C, F, F, F, B, B, F, B, F, C"
1987,10,C,"C, F, F, F, B, B, F, F, B, S"
1988,10,C,"C, F, F, F, B, B, F, F, B, C"
1989,10,C,"C, F, F, F, B, B, F, F, F, S"
1990,10,C,"C, F, F, F, B, B, F, F, F, C"
1991,10,C,"C, F, F, F, B, F, B, B, F, S"
1992,10,C,"C, F, F, F, B, F, B, B, F, C"
1993,10,C,"C, F, F, F, B, F, B, F, B, S"
1994,10,C,"C, F, F, F, B, F, B, F, B, C"
1995,10,C,"C, F, F, F, B, F, B, F, F, S"
1996,10,C,"C, F, F, F, B, F, B, F, F, C"
1997,10,C,"C, F, F, F, B, F, F, B, B, S"
1998,10,C,"C, F, F, F, B, F, F, B, B, C"
1999,10,C,"C, F, F, F, B, F, F, B, F, S"
2000,10,C,"C, F, F, F, B, F, F, B, F, C"
2001,10,C,"C, F, F, F, B, F, F, F, B, S"
2002,10,C,"C, F, F, F, B, F, F, F, B, C"
2003,10,C,"C, F, F, F, B, F, F, F, F, S"
2004,10,C,"C, F, F, F, B, F, F, F, F, C"
2005,10,C,"C, F, F, F, F, B, B, B, F, S"
2006,10,C,"C, F, F, F, F, B, B, B, F, C"
2007,10,C,"C, F, F, F, F, B, B, F, B, S"
2008,10,C,"C, F, F, F, F, B, B, F, B, C"
2009,10,C,"C, F, F, F, F, B, B, F, F, S"
2010,10,C,"C, F, F, F, F, B, B, F, F, C"
2011,10,C,"C, F, F, F, F, B, F, B, B, S"
2012,10,C,"C, F, F, F, F, B, F, B, B, C"
2013,10,C,"C, F, F, F, F, B, F, B, F, S"
2014,10,C,"C, F, F, F, F, B, F, B, F, C"
2015,10,C,"C, F, F, F, F, B, F, F, B, S"
2016,10,C,"C, F, F, F, F, B, F, F, B, C"
2017,10,C,"C, F, F, F, F, B, F, F, F, S"
2018,10,C,"C, F, F, F, F, B, F, F, F, C"
2019,10,C,"C, F, F, F, F, F, B, B, B, S"
2020,10,C,"C, F, F, F, F, F, B, B, B, C"
2021,10,C,"C, F, F, F, F, F, B, B, F, S"
2022,10,C,"C, F, F, F, F, F, B, B, F, C"
2023,10,C,"C, F, F, F, F, F, B, F, B, S"
2024,10,C,"C, F, F, F, F, F, B, F, B, C"
2025,10,C,"C, F, F, F, F, F, B, F, F, S"
2026,10,C,"C, F, F, F, F, F, B, F, F, C"
2027,10,C,"C, F, F, F, F, F, F, B, B, S"
2028,10,C,"C, F, F, F, F, F, F, B, B, C"
2029,10,C,"C, F, F, F, F, F, F, B, F, S"
2030,10,C,"C, F, F, F, F, F, F, B, F, C"
2031,10,C,"C, F, F, F, F, F, F, F, B, S"
2032,10,C,"C, F, F, F, F, F, F, F, B, C"
2033,10,F,"F, B, B, B, F, F, F, F, F, S"
2034,10,F,"F, B, B, B, F, F, F, F, F, C"
2035,10,F,"F, B, B, F, B, F, F, F, F, S"
2036,10,F,"F, B, B, F, B, F, F, F, F, C"
2037,10,F,"F, B, B, F, F, B, F, F, F, S"
2038,10,F,"F, B, B, F, F, B, F, F, F, C"
2039,10,F,"F, B, B, F, F, F, B, F, F, S"
2040,10,F,"F, B, B, F, F, F, B, F, F, C"
2041,10,F,"F, B, B, F, F, F, F, B, F, S"
2042,10,F,"F, B, B, F, F, F, F, B, F, C"
2043,10,F,"F, B, B, F, F, F, F, F, B, S"
2044,10,F,"F, B, B, F, F, F, F, F, B, C"
2045,10,F,"F, B, B, F, F, F, F, F, F, S"
2046,10,F,"F, B, B, F, F, F, F, F, F, C"
2047,10,F,"F, B, F, B, B, F, F, F, F, S"
2048,10,F,"F, B, F, B, B, F, F, F, F, C"
2049,10,F,"F, B, F, B, F, B, F, F, F, S"
2050,10,F,"F, B, F, B, F, B, F, F, F, C"
2051,10,F,"F, B, F, B, F, F, B, F, F, S"
2052,10,F,"F, B, F, B, F, F, B, F, F, C"
2053,10,F,"F, B, F, B, F, F, F, B, F, S"
2054,10,F,"F, B, F, B, F, F, F, B, F, C"
2055,10,F,"F, B, F, B, F, F, F, F, B, S"
2056,10,F,"F, B, F, B, F, F, F, F, B, C"
2057,10,F,"F, B, F, B, F, F, F, F, F, S"
2058,10,F,"F, B, F, B, F, F, F, F, F, C"
2059,10,F,"F, B, F, F, B, B, F, F, F, S"
2060,10,F,"F, B, F, F, B, B, F, F, F, C"
2061,10,F,"F, B, F, F, B, F, B, F, F, S"
2062,10,F,"F, B, F, F, B, F, B, F, F, C"
2063,10,F,"F, B, F, F, B, F, F, B, F, S"
2064,10,F,"F, B, F, F, B, F, F, B, F, C"
2065,10,F,"F, B, F, F, B, F, F, F, B, S"
2066,10,F,"F, B, F, F, B, F, F, F, B, C"
2067,10,F,"F, B, F, F, B, F, F, F, F, S"
2068,10,F,"F, B, F, F, B, F, F, F, F, C"
2069,10,F,"F, B, F, F, F, B, B, F, F, S"
2070,10,F,"F, B, F, F, F, B, B, F, F, C"
2071,10,F,"F, B, F, F, F, B, F, B, F, S"
2072,10,F,"F, B, F, F, F, B, F, B, F, C"
2073,10,F,"F, B, F, F, F, B, F, F, B, S"
2074,10,F,"F, B, F, F, F, B, F, F, B, C"
2075,10,F,"F, B, F, F, F, B, F, F, F, S"
2076,10,F,"F, B, F, F, F, B, F, F, F, C"
2077,10,F,"F, B, F, F, F, F, B, B, F, S"
2078,10,F,"F, B, F, F, F, F, B, B, F, C"
2079,10,F,"F, B, F, F, F, F, B, F, B, S"
2080,10,F,"F, B, F, F, F, F, B, F, B, C"
2081,10,F,"F, B, F, F, F, F, B, F, F, S"
2082,10,F,"F, B, F, F, F, F, B, F, F, C"
2083,10,F,"F, B, F, F, F, F, F, B, B, S"
2084,10,F,"F, B, F, F, F, F, F, B, B, C"
2085,10,F,"F, B, F, F, F, F, F, B, F, S"
2086,10,F,"F, B, F, F, F, F, F, B, F, C"
2087,10,F,"F, B, F, F, F, F, F, F, B, S"
2088,10,F,"F, B, F, F, F, F, F, F, B, C"
2089,10,F,"F, B, F, F, F, F, F, F, F, S"
2090,10,F,"F, B, F, F, F, F, F, F, F, C"
2091,10,F,"F, F, B, B, B, F, F, F, F, S"
2092,10,F,"F, F, B, B, B, F, F, F, F, C"
2093,10,F,"F, F, B, B, F, B, F, F, F, S"
2094,10,F,"F, F, B, B, F, B, F, F, F, C"
2095,10,F,"F, F, B, B, F, F, B, F, F, S"
2096,10,F,"F, F, B, B, F, F, B, F, F, C"
2097,10,F,"F, F, B, B, F, F, F, B, F, S"
2098,10,F,"F, F, B, B, F, F, F, B, F, C"
2099,10,F,"F, F, B, B, F, F, F, F, B, S"
2100,10,F,"F, F, B, B, F, F, F, F, B, C"
2101,10,F,"F, F, B, B, F, F, F, F, F, S"
2102,10,F,"F, F, B, B, F, F, F, F, F, C"
2103,10,F,"F, F, B, F, B, B, F, F, F, S"
2104,10,F,"F, F, B, F, B, B, F, F, F, C"
2105,10,F,"F, F, B, F, B, F, B, F, F, S"
2106,10,F,"F, F, B, F, B, F, B, F, F, C"
2107,10,F,"F, F, B, F, B, F, F, B, F, S"
2108,10,F,"F, F, B, F, B, F, F, B, F, C"
2109,10,F,"F, F, B, F, B, F, F, F, B, S"
2110,10,F,"F, F, B, F, B, F, F, F, B, C"
2111,10,F,"F, F, B, F, B, F, F, F, F, S"
2112,10,F,"F, F, B, F, B, F, F, F, F, C"
2113,10,F,"F, F, B, F, F, B, B, F, F, S"
2114,10,F,"F, F, B, F, F, B, B, F, F, C"
2115,10,F,"F, F, B, F, F, B, F, B, F, S"
2116,10,F,"F, F, B, F, F, B, F, B, F, C"
2117,10,F,"F, F, B, F, F, B, F, F, B, S"
2118,10,F,"F, F, B, F, F, B, F, F, B, C"
2119,10,F,"F, F, B, F, F, B, F, F, F, S"
2120,10,F,"F, F, B, F, F, B, F, F, F, C"
2121,10,F,"F, F, B, F, F, F, B, B, F, S"
2122,10,F,"F, F, B, F, F, F, B, B, F, C"
2123,10,F,"F, F, B, F, F, F, B, F, B, S"
2124,10,F,"F, F, B, F, F, F, B, F, B, C"
2125,10,F,"F, F, B, F, F, F, B, F, F, S"
2126,10,F,"F, F, B, F, F, F, B, F, F, C"
2127,10,F,"F, F, B, F, F, F, F, B, B, S"
2128,10,F,"F, F, B, F, F, F, F, B, B, C"
2129,10,F,"F, F, B, F, F, F, F, B, F, S"
2130,10,F,"F, F, B, F, F, F, F, B, F, C"
2131,10,F,"F, F, B, F, F, F, F, F, B, S"
2132,10,F,"F, F, B, F, F, F, F, F, B, C"
2133,10,F,"F, F, B, F, F, F, F, F, F, S"
2134,10,F,"F, F, B, F, F, F, F, F, F, C"
2135,10,F,"F, F, F, B, B, B, F, F, F, S"
2136,10,F,"F, F, F, B, B, B, F, F, F, C"
2137,10,F,"F, F, F, B, B, F, B, F, F, S"
2138,10,F,"F, F, F, B, B, F, B, F, F, C"
2139,10,F,"F, F, F, B, B, F, F, B, F, S"
2140,10,F,"F, F, F, B, B, F, F, B, F, C"
2141,10,F,"F, F, F, B, B, F, F, F, B, S"
2142,10,F,"F, F, F, B, B, F, F, F, B, C"
2143,10,F,"F, F, F, B, B, F, F, F, F, S"
2144,10,F,"F, F, F, B, B, F, F, F, F, C"
2145,10,F,"F, F, F, B, F, B, B, F, F, S"
2146,10,F,"F, F, F, B, F, B, B, F, F, C"
2147,10,F,"F, F, F, B, F, B, F, B, F, S"
2148,10,F,"F, F, F, B, F, B, F, B, F, C"
2149,10,F,"F, F, F, B, F, B, F, F, B, S"
2150,10,F,"F, F, F, B, F, B, F, F, B, C"
2151,10,F,"F, F, F, B, F, B, F, F, F, S"
2152,10,F,"F, F, F, B, F, B, F, F, F, C"
2153,10,F,"F, F, F, B, F, F, B, B, F, S"
2154,10,F,"F, F, F, B, F, F, B, B, F, C"
2155,10,F,"F, F, F, B, F, F, B, F, B, S"
2156,10,F,"F, F, F, B, F, F, B, F, B, C"
2157,10,F,"F, F, F, B, F, F, B, F, F, S"
2158,10,F,"F, F, F, B, F, F, B, F, F, C"
2159,10,F,"F, F, F, B, F, F, F, B, B, S"
2160,10,F,"F, F, F, B, F, F, F, B, B, C"
2161,10,F,"F, F, F, B, F, F, F, B, F, S"
2162,10,F,"F, F, F, B, F, F, F, B, F, C"
2163,10,F,"F, F, F, B, F, F, F, F, B, S"
2164,10,F,"F, F, F, B, F, F, F, F, B, C"
2165,10,F,"F, F, F, B, F, F, F, F, F, S"
2166,10,F,"F, F, F, B, F, F, F, F, F, C"
2167,10,F,"F, F, F, F, B, B, B, F, F, S"
2168,10,F,"F, F, F, F, B, B, B, F, F, C"
2169,10,F,"F, F, F, F, B, B, F, B, F, S"
2170,10,F,"F, F, F, F, B, B, F, B, F, C"
2171,10,F,"F, F, F, F, B, B, F, F, B, S"
2172,10,F,"F, F, F, F, B, B, F, F, B, C"
2173,10,F,"F, F, F, F, B, B, F, F, F, S"
2174,10,F,"F, F, F, F, B, B, F, F, F, C"
2175,10,F,"F, F, F, F, B, F, B, B, F, S"
2176,10,F,"F, F, F, F, B, F, B, B, F, C"
2177,10,F,"F, F, F, F, B, F, B, F, B, S"
2178,10,F,"F, F, F, F, B, F, B, F, B, C"
2179,10,F,"F, F, F, F, B, F, B, F, F, S"
2180,10,F,"F, F, F, F, B, F, B, F, F, C"
2181,10,F,"F, F, F, F, B, F, F, B, B, S"
2182,10,F,"F, F, F, F, B, F, F, B, B, C"
2183,10,F,"F, F, F, F, B, F, F, B, F, S"
2184,10,F,"F, F, F, F, B, F, F, B, F, C"
2185,10,F,"F, F, F, F, B, F, F, F, B, S"
2186,10,F,"F, F, F, F, B, F, F, F, B, C"
2187,10,F,"F, F, F, F, B, F, F, F, F, S"
2188,10,F,"F, F, F, F, B, F, F, F, F, C"
2189,10,F,"F, F, F, F, F, B, B, B, F, S"
2190,10,F,"F, F, F, F, F, B, B, B, F, C"
2191,10,F,"F, F, F, F, F, B, B, F, B, S"
2192,10,F,"F, F, F, F, F, B, B, F, B, C"
2193,10,F,"F, F, F, F, F, B, B, F, F, S"
2194,10,F,"F, F, F, F, F, B, B, F, F, C"
2195,10,F,"F, F, F, F, F, B, F, B, B, S"
2196,10,F,"F, F, F, F, F, B, F, B, B, C"
2197,10,F,"F, F, F, F, F, B, F, B, F, S"
2198,10,F,"F, F, F, F, F, B, F, B, F, C"
2199,10,F,"F, F, F, F, F, B, F, F, B, S"
2200,10,F,"F, F, F, F, F, B, F, F, B, C"
2201,10,F,"F, F, F, F, F, B, F, F, F, S"
2202,10,F,"F, F, F, F, F, B, F, F, F, C"
2203,10,F,"F, F, F, F, F, F, B, B, B, S"
2204,10,F,"F, F, F, F, F, F, B, B, B, C"
2205,10,F,"F, F, F, F, F, F, B, B, F, S"
2206,10,F,"F, F, F, F, F, F, B, B, F, C"
2207,10,F,"F, F, F, F, F, F, B, F, B, S"
2208,10,F,"F, F, F, F, F, F, B, F, B, C"
2209,10,F,"F, F, F, F, F, F, B, F, F, S"
2210,10,F,"F, F, F, F, F, F, B, F, F, C"
2211,10,F,"F, F, F, F, F, F, F, B, B, S"
2212,10,F,"F, F, F, F, F, F, F, B, B, C"
2213,10,F,"F, F, F, F, F, F, F, B, F, S"
2214,10,F,"F, F, F, F, F, F, F, B, F, C"
2215,11,B,"B, B, B, S, F, F, F, F, F, F, S"
2216,11,B,"B, B, B, S, F, F, F, F, F, F, C"
2217,11,B,"B, B, B, C, F, F, F, F, F, F, S"
2218,11,B,"B, B, B, C, F, F, F, F, F, F, C"
2219,11,B,"B, B, B, F, F, F, F, F, F, F, S"
2220,11,B,"B, B, B, F, F, F, F, F, F, F, C"
2221,11,B,"B, B, S, B, F, F, F, F, F, F, S"
2222,11,B,"B, B, S, B, F, F, F, F, F, F, C"
2223,11,B,"B, B, S, F, B, F, F, F, F, F, S"
2224,11,B,"B, B, S, F, B, F, F, F, F, F, C"
2225,11,B,"B, B, S, F, F, B, F, F, F, F, S"
2226,11,B,"B, B, S, F, F, B, F, F, F, F, C"
2227,11,B,"B, B, S, F, F, F, B, F, F, F, S"
2228,11,B,"B, B, S, F, F, F, B, F, F, F, C"
2229,11,B,"B, B, S, F, F, F, F, B, F, F, S"
2230,11,B,"B, B, S, F, F, F, F, B, F, F, C"
2231,11,B,"B, B, S, F, F, F, F, F, B, F, S"
2232,11,B,"B, B, S, F, F, F, F, F, B, F, C"
2233,11,B,"B, B, S, F, F, F, F, F, F, B, S"
2234,11,B,"B, B, S, F, F, F, F, F, F, B, C"
2235,11,B,"B, B, S, F, F, F, F, F, F, F, S"
2236,11,B,"B, B, S, F, F, F, F, F, F, F, C"
2237,11,B,"B, B, C, B, F, F, F, F, F, F, S"
2238,11,B,"B, B, C, B, F, F, F, F, F, F, C"
2239,11,B,"B, B, C, F, B, F, F, F, F, F, S"
2240,11,B,"B, B, C, F, B, F, F, F, F, F, C"
2241,11,B,"B, B, C, F, F, B, F, F, F, F, S"
2242,11,B,"B, B, C, F, F, B, F, F, F, F, C"
2243,11,B,"B, B, C, F, F, F, B, F, F, F, S"
2244,11,B,"B, B, C, F, F, F, B, F, F, F, C"
2245,11,B,"B, B, C, F, F, F, F, B, F, F, S"
2246,11,B,"B, B, C, F, F, F, F, B, F, F, C"
2247,11,B,"B, B, C, F, F, F, F, F, B, F, S"
2248,11,B,"B, B, C, F, F, F, F, F, B, F, C"
2249,11,B,"B, B, C, F, F, F, F, F, F, B, S"
2250,11,B,"B, B, C, F, F, F, F, F, F, B, C"
2251,11,B,"B, B, C, F, F, F, F, F, F, F, S"
2252,11,B,"B, B, C, F, F, F, F, F, F, F, C"
2253,11,B,"B, B, F, B, F, F, F, F, F, F, S"
2254,11,B,"B, B, F, B, F, F, F, F, F, F, C"
2255,11,B,"B, B, F, F, B, F, F, F, F, F, S"
2256,11,B,"B, B, F, F, B, F, F, F, F, F, C"
2257,11,B,"B, B, F, F, F, B, F, F, F, F, S"
2258,11,B,"B, B, F, F, F, B, F, F, F, F, C"
2259,11,B,"B, B, F, F, F, F, B, F, F, F, S"
2260,11,B,"B, B, F, F, F, F, B, F, F, F, C"
2261,11,B,"B, B, F, F, F, F, F, B, F, F, S"
2262,11,B,"B, B, F, F, F, F, F, B, F, F, C"
2263,11,B,"B, B, F, F, F, F, F, F, B, F, S"
2264,11,B,"B, B, F, F, F, F, F, F, B, F, C"
2265,11,B,"B, B, F, F, F, F, F, F, F, B, S"
2266,11,B,"B, B, F, F, F, F, F, F, F, B, C"
2267,11,B,"B, S, B, B, F, F, F, F, F, F, S"
2268,11,B,"B, S, B, B, F, F, F, F, F, F, C"
2269,11,B,"B, S, B, F, B, F, F, F, F, F, S"
2270,11,B,"B, S, B, F, B, F, F, F, F, F, C"
2271,11,B,"B, S, B, F, F, B, F, F, F, F, S"
2272,11,B,"B, S, B, F, F, B, F, F, F, F, C"
2273,11,B,"B, S, B, F, F, F, B, F, F, F, S"
2274,11,B,"B, S, B, F, F, F, B, F, F, F, C"
2275,11,B,"B, S, B, F, F, F, F, B, F, F, S"
2276,11,B,"B, S, B, F, F, F, F, B, F, F, C"
2277,11,B,"B, S, B, F, F, F, F, F, B, F, S"
2278,11,B,"B, S, B, F, F, F, F, F, B, F, C"
2279,11,B,"B, S, B, F, F, F, F, F, F, B, S"
2280,11,B,"B, S, B, F, F, F, F, F, F, B, C"
2281,11,B,"B, S, B, F, F, F, F, F, F, F, S"
2282,11,B,"B, S, B, F, F, F, F, F, F, F, C"
2283,11,B,"B, S, F, B, B, F, F, F, F, F, S"
2284,11,B,"B, S, F, B, B, F, F, F, F, F, C"
2285,11,B,"B, S, F, B, F, B, F, F, F, F, S"
2286,11,B,"B, S, F, B, F, B, F, F, F, F, C"
2287,11,B,"B, S, F, B, F, F, B, F, F, F, S"
2288,11,B,"B, S, F, B, F, F, B, F, F, F, C"
2289,11,B,"B, S, F, B, F, F, F, B, F, F, S"
2290,11,B,"B, S, F, B, F, F, F, B, F, F, C"
2291,11,B,"B, S, F, B, F, F, F, F, B, F, S"
2292,11,B,"B, S, F, B, F, F, F, F, B, F, C"
2293,11,B,"B, S, F, B, F, F, F, F, F, B, S"
2294,11,B,"B, S, F, B, F, F, F, F, F, B, C"
2295,11,B,"B, S, F, B, F, F, F, F, F, F, S"
2296,11,B,"B, S, F, B, F, F, F, F, F, F, C"
2297,11,B,"B, S, F, F, B, B, F, F, F, F, S"
2298,11,B,"B, S, F, F, B, B, F, F, F, F, C"
2299,11,B,"B, S, F, F, B, F, B, F, F, F, S"
2300,11,B,"B, S, F, F, B, F, B, F, F, F, C"
2301,11,B,"B, S, F, F, B, F, F, B, F, F, S"
2302,11,B,"B, S, F, F, B, F, F, B, F, F, C"
2303,11,B,"B, S, F, F, B, F, F, F, B, F, S"
2304,11,B,"B, S, F, F, B, F, F, F, B, F, C"
2305,11,B,"B, S, F, F, B, F, F, F, F, B, S"
2306,11,B,"B, S, F, F, B, F, F, F, F, B, C"
2307,11,B,"B, S, F, F, B, F, F, F, F, F, S"
2308,11,B,"B, S, F, F, B, F, F, F, F, F, C"
2309,11,B,"B, S, F, F, F, B, B, F, F, F, S"
2310,11,B,"B, S, F, F, F, B, B, F, F, F, C"
2311,11,B,"B, S, F, F, F, B, F, B, F, F, S"
2312,11,B,"B, S, F, F, F, B, F, B, F, F, C"
2313,11,B,"B, S, F, F, F, B, F, F, B, F, S"
2314,11,B,"B, S, F, F, F, B, F, F, B, F, C"
2315,11,B,"B, S, F, F, F, B, F, F, F, B, S"
2316,11,B,"B, S, F, F, F, B, F, F, F, B, C"
2317,11,B,"B, S, F, F, F, B, F, F, F, F, S"
2318,11,B,"B, S, F, F, F, B, F, F, F, F, C"
2319,11,B,"B, S, F, F, F, F, B, B, F, F, S"
2320,11,B,"B, S, F, F, F, F, B, B, F, F, C"
2321,11,B,"B, S, F, F, F, F, B, F, B, F, S"
2322,11,B,"B, S, F, F, F, F, B, F, B, F, C"
2323,11,B,"B, S, F, F, F, F, B, F, F, B, S"
2324,11,B,"B, S, F, F, F, F, B, F, F, B, C"
2325,11,B,"B, S, F, F, F, F, B, F, F, F, S"
2326,11,B,"B, S, F, F, F, F, B, F, F, F, C"
2327,11,B,"B, S, F, F, F, F, F, B, B, F, S"
2328,11,B,"B, S, F, F, F, F, F, B, B, F, C"
2329,11,B,"B, S, F, F, F, F, F, B, F, B, S"
2330,11,B,"B, S, F, F, F, F, F, B, F, B, C"
2331,11,B,"B, S, F, F, F, F, F, B, F, F, S"
2332,11,B,"B, S, F, F, F, F, F, B, F, F, C"
2333,11,B,"B, S, F, F, F, F, F, F, B, B, S"
2334,11,B,"B, S, F, F, F, F, F, F, B, B, C"
2335,11,B,"B, S, F, F, F, F, F, F, B, F, S"
2336,11,B,"B, S, F, F, F, F, F, F, B, F, C"
2337,11,B,"B, S, F, F, F, F, F, F, F, B, S"
2338,11,B,"B, S, F, F, F, F, F, F, F, B, C"
2339,11,B,"B, C, B, B, F, F, F, F, F, F, S"
2340,11,B,"B, C, B, B, F, F, F, F, F, F, C"
2341,11,B,"B, C, B, F, B, F, F, F, F, F, S"
2342,11,B,"B, C, B, F, B, F, F, F, F, F, C"
2343,11,B,"B, C, B, F, F, B, F, F, F, F, S"
2344,11,B,"B, C, B, F, F, B, F, F, F, F, C"
2345,11,B,"B, C, B, F, F, F, B, F, F, F, S"
2346,11,B,"B, C, B, F, F, F, B, F, F, F, C"
2347,11,B,"B, C, B, F, F, F, F, B, F, F, S"
2348,11,B,"B, C, B, F, F, F, F, B, F, F, C"
2349,11,B,"B, C, B, F, F, F, F, F, B, F, S"
2350,11,B,"B, C, B, F, F, F, F, F, B, F, C"
2351,11,B,"B, C, B, F, F, F, F, F, F, B, S"
2352,11,B,"B, C, B, F, F, F, F, F, F, B, C"
2353,11,B,"B, C, B, F, F, F, F, F, F, F, S"
2354,11,B,"B, C, B, F, F, F, F, F, F, F, C"
2355,11,B,"B, C, F, B, B, F, F, F, F, F, S"
2356,11,B,"B, C, F, B, B, F, F, F, F, F, C"
2357,11,B,"B, C, F, B, F, B, F, F, F, F, S"
2358,11,B,"B, C, F, B, F, B, F, F, F, F, C"
2359,11,B,"B, C, F, B, F, F, B, F, F, F, S"
2360,11,B,"B, C, F, B, F, F, B, F, F, F, C"
2361,11,B,"B, C, F, B, F, F, F, B, F, F, S"
2362,11,B,"B, C, F, B, F, F, F, B, F, F, C"
2363,11,B,"B, C, F, B, F, F, F, F, B, F, S"
2364,11,B,"B, C, F, B, F, F, F, F, B, F, C"
2365,11,B,"B, C, F, B, F, F, F, F, F, B, S"
2366,11,B,"B, C, F, B, F, F, F, F, F, B, C"
2367,11,B,"B, C, F, B, F, F, F, F, F, F, S"
2368,11,B,"B, C, F, B, F, F, F, F, F, F, C"
2369,11,B,"B, C, F, F, B, B, F, F, F, F, S"
2370,11,B,"B, C, F, F, B, B, F, F, F, F, C"
2371,11,B,"B, C, F, F, B, F, B, F, F, F, S"
2372,11,B,"B, C, F, F, B, F, B, F, F, F, C"
2373,11,B,"B, C, F, F, B, F, F, B, F, F, S"
2374,11,B,"B, C, F, F, B, F, F, B, F, F, C"
2375,11,B,"B, C, F, F, B, F, F, F, B, F, S"
2376,11,B,"B, C, F, F, B, F, F, F, B, F, C"
2377,11,B,"B, C, F, F, B, F, F, F, F, B, S"
2378,11,B,"B, C, F, F, B, F, F, F, F, B, C"
2379,11,B,"B, C, F, F, B, F, F, F, F, F, S"
2380,11,B,"B, C, F, F, B, F, F, F, F, F, C"
2381,11,B,"B, C, F, F, F, B, B, F, F, F, S"
2382,11,B,"B, C, F, F, F, B, B, F, F, F, C"
2383,11,B,"B, C, F, F, F, B, F, B, F, F, S"
2384,11,B,"B, C, F, F, F, B, F, B, F, F, C"
2385,11,B,"B, C, F, F, F, B, F, F, B, F, S"
2386,11,B,"B, C, F, F, F, B, F, F, B, F, C"
